Customer Name,Ticket Open Time,Ticket Resp Time,Issue Res Time,Fault Type,Operator,Ticket Close Time,Ticket Status,Business Status,Zone Desc,State,Channel,Designation,Manager,Resolution SLA (Mins),Resp SLA (Seconds),Resolution Catgory,Response SLA pass,Resolution SLA pass,week_label
Transnational,2020-12-23 08:04:34,2020-12-23 08:14:21,2020-12-23 12:21:01,Customers End,Tunde,2020-12-23 16:53:48,Completed,Closed,South-West,OYO,Phone Call,Operator,Victor,246.67,587.0,Critical,fail,fail,week 52
Eversharpmaster,2020-12-18 08:24:37,2020-12-18 08:29:59,2020-12-18 14:01:10,Uknown,John,2020-12-18 18:38:48,Completed,Closed,North-East,GOMBE,Phone Call,Operator,Victor,331.18,322.0,Critical,fail,fail,week 51
Jiji,2020-12-11 08:48:56,2020-12-11 08:54:36,2020-12-11 13:11:11,Line damage,John,2025-11-16 09:23:19,Active,Open,South-South,RIVERS,Chatbot,Operator,Victor,256.58,340.0,Critical,fail,fail,week 50
International,2020-12-09 14:10:23,2020-12-09 14:16:41,2020-12-09 18:36:05,Customers End,Atiku,2020-12-10 00:06:25,Completed,Closed,North-Central,FCT ABUJA,WebForm,Operator,Victor,259.4,378.0,Critical,fail,fail,week 50
Transnational,2020-12-20 13:29:21,2020-12-20 13:29:46,2020-12-20 16:30:59,Line damage,Amelia,2020-12-20 20:21:47,Completed,Closed,North-Central,NASARAWA,USSD,Operator,Kerry,181.22,25.0,Critical,fail,fail,week 51
Allied,2020-12-23 12:56:37,2020-12-23 13:03:43,2020-12-23 18:49:18,Customers End,Sheg,2020-12-23 22:30:57,Completed,Closed,North-East,GOMBE,WebForm,Operator,Seun,345.58,426.0,Critical,fail,fail,week 52
FoodCo,2020-12-25 08:08:12,2020-12-25 08:17:56,2020-12-25 11:53:25,Customers End,Jonathan,2020-12-25 17:46:13,Completed,Closed,North-East,YOBE,Phone Call,Operator,Kerry,215.48,584.0,Critical,fail,fail,week 52
Pentacept,2020-12-27 13:29:41,2020-12-27 13:31:54,2020-12-27 16:47:05,Customers End,Sherifat,2020-12-27 22:23:25,Completed,Closed,South-West,EKITI,Email,Operator,Victor,195.18,133.0,Critical,fail,fail,week 52
BAGCO,2020-12-19 12:51:09,2020-12-19 12:58:49,2020-12-19 18:34:32,Routine Service,John,2025-11-16 09:23:19,Active,Open,South-East,ENUGU,WebForm,Operator,Victor,335.72,460.0,Critical,fail,fail,week 51
Honeywell,2020-12-12 15:10:33,2020-12-12 15:19:20,2020-12-12 19:53:52,Line damage,Sekina,2025-11-16 09:23:19,Active,Open,North-Central,FCT ABUJA,Email,Operator,Victor,274.53,527.0,Critical,fail,fail,week 50
BetSan,2020-12-06 10:27:25,2020-12-06 10:30:34,2020-12-06 16:13:39,Uknown,Jonathan,2020-12-06 19:29:54,Completed,Closed,South-West,EKITI,USSD,Operator,Kerry,343.08,189.0,Critical,fail,fail,week 49
Gmicord,2020-12-10 14:08:19,2020-12-10 14:17:37,2020-12-10 18:36:02,Customers End,Habeeb,2020-12-10 23:08:50,Completed,Closed,North-West,JIGAWA,Chatbot,Operator,Victor,258.42,558.0,Critical,fail,fail,week 50
International,2020-12-06 14:02:33,2020-12-06 14:05:08,2020-12-06 17:44:55,Customers End,Sherifat,2020-12-06 21:15:45,Completed,Closed,South-East,ENUGU,USSD,Operator,Victor,219.78,155.0,Critical,fail,fail,week 49
Transnational,2020-12-09 13:10:08,2020-12-09 13:17:44,2020-12-09 18:28:21,Customers End,Sekina,2025-11-16 09:23:19,Active,Open,South-West,LAGOS,Email,Operator,Victor,310.62,456.0,Critical,fail,fail,week 50
BetBoss,2020-12-27 09:43:55,2020-12-27 09:54:30,2020-12-27 15:35:33,Line damage,Atiku,2020-12-27 19:12:26,Completed,Closed,South-South,EDO,Phone Call,Operator,Victor,341.05,635.0,Critical,fail,fail,week 52
Transnational,2020-12-27 09:07:32,2020-12-27 09:15:14,2020-12-27 14:54:36,Routine Service,Atiku,2025-11-16 09:23:19,Active,Open,North-West,KANO,WebForm,Operator,Victor,339.37,462.0,Critical,fail,fail,week 52
SPARD,2020-12-05 10:24:33,2020-12-05 10:33:57,2020-12-05 16:04:28,Uknown,Segun,2020-12-05 20:21:17,Completed,Closed,South-South,RIVERS,Phone Call,Operator,Seun,330.52,564.0,Critical,fail,fail,week 49
BetSan,2020-12-26 08:42:32,2020-12-26 08:48:56,2020-12-26 13:12:16,Line damage,John,2020-12-26 16:48:35,Completed,Closed,North-West,KANO,Chatbot,Operator,Victor,263.33,384.0,Critical,fail,fail,week 52
Best Land,2020-12-27 11:57:27,2020-12-27 12:07:52,2020-12-27 16:53:24,Customers End,Sherifat,2020-12-27 20:13:06,Completed,Closed,South-East,ENUGU,Social Media,Operator,Victor,285.53,625.0,Critical,fail,fail,week 52
Cassava,2020-12-07 08:35:44,2020-12-07 08:41:59,2020-12-07 12:54:35,Line damage,Sheg,2020-12-07 18:43:21,Completed,Closed,South-West,OGUN,WebForm,Operator,Seun,252.6,375.0,Critical,fail,fail,week 50
Eversharpmaster,2020-12-15 15:43:14,2020-12-15 15:51:38,2020-12-15 19:36:09,Customers End,Kingsley,2020-12-16 01:26:25,Completed,Closed,South-South,DELTA,Social Media,Operator,Kerry,224.52,504.0,Critical,fail,fail,week 51
FoodCo,2020-12-10 14:28:52,2020-12-10 14:32:00,2020-12-10 17:35:03,Line damage,John,2020-12-10 20:55:29,Completed,Closed,North-East,BAUCHI,Phone Call,Operator,Victor,183.05,188.0,Critical,fail,fail,week 50
ShopLite,2020-12-20 11:25:37,2020-12-20 11:30:06,2020-12-20 15:02:15,Line damage,Atiku,2020-12-20 18:31:46,Completed,Closed,South-South,DELTA,Chatbot,Operator,Victor,212.15,269.0,Critical,fail,fail,week 51
TwinsDeck,2020-12-18 08:00:54,2020-12-18 08:07:11,2020-12-18 11:37:14,Customers End,Sheg,2020-12-18 16:17:37,Completed,Closed,North-East,BAUCHI,Phone Call,Operator,Seun,210.05,377.0,Critical,fail,fail,week 51
ROCAD,2020-12-17 13:20:13,2020-12-17 13:29:35,2020-12-17 16:29:56,Customers End,John,2020-12-17 22:11:43,Completed,Closed,South-South,CROSS RIVER,Chatbot,Operator,Victor,180.35,562.0,Critical,fail,fail,week 51
International,2020-12-20 12:01:28,2020-12-20 12:10:09,2020-12-20 15:39:50,Customers End,Goodluck,2020-12-20 21:13:46,Completed,Closed,North-East,BORNO,Chatbot,Operator,Kerry,209.68,521.0,Critical,fail,fail,week 51
Tranos,2020-12-24 10:22:11,2020-12-24 10:32:23,2020-12-24 14:43:51,Line damage,Kachi,2020-12-24 18:00:02,Completed,Closed,North-East,BAUCHI,WebForm,Operator,Seun,251.47,612.0,Critical,fail,fail,week 52
NTAS,2020-12-12 14:23:26,2020-12-12 14:23:35,2020-12-12 17:43:38,hardware failure,Sherifat,2020-12-12 22:19:49,Completed,Closed,South-South,DELTA,Chatbot,Operator,Victor,200.05,9.0,Critical,pass,fail,week 50
ShopLite,2020-12-07 12:59:17,2020-12-07 13:08:57,2020-12-07 17:27:43,Routine Service,Sekina,2020-12-07 21:52:08,Completed,Closed,North-East,GOMBE,Social Media,Operator,Victor,258.77,580.0,Critical,fail,fail,week 50
NTAS,2020-12-05 12:32:12,2020-12-05 12:37:18,2020-12-05 17:44:27,Line damage,John,2020-12-05 23:15:16,Completed,Closed,North-Central,KOGI,Email,Operator,Victor,307.15,306.0,Critical,fail,fail,week 49
Jacobs,2020-12-07 11:08:46,2020-12-07 11:09:26,2020-12-07 15:12:10,Routine Service,Bukky,2020-12-07 20:52:24,Completed,Closed,North-East,TARABA,Email,Operator,Wale,242.73,40.0,Critical,fail,fail,week 50
TwinsDeck,2020-12-10 15:48:20,2020-12-10 15:58:27,2020-12-10 20:38:12,Line damage,Sekina,2020-12-11 00:22:46,Completed,Closed,North-Central,KWARA,Chatbot,Operator,Victor,279.75,607.0,Critical,fail,fail,week 50
Jiji,2020-12-05 08:44:08,2020-12-05 08:51:29,2020-12-05 13:34:47,Customers End,Sherifat,2020-12-05 17:06:38,Completed,Closed,South-South,DELTA,Chatbot,Operator,Victor,283.3,441.0,Critical,fail,fail,week 49
Honeywell,2020-12-22 12:54:09,2020-12-22 12:55:15,2020-12-22 18:07:35,Line damage,Habeeb,2025-11-16 09:23:19,Active,Open,North-West,KANO,Phone Call,Operator,Victor,312.33,66.0,Critical,fail,fail,week 52
Lemway,2020-12-26 10:06:35,2020-12-26 10:12:15,2020-12-26 13:55:23,Uknown,Habeeb,2020-12-26 19:22:09,Completed,Closed,South-East,ENUGU,Phone Call,Operator,Victor,223.13,340.0,Critical,fail,fail,week 52
ComLas,2020-12-19 13:29:50,2020-12-19 13:31:12,2020-12-19 17:42:49,Line damage,Tunde,2020-12-19 21:26:13,Completed,Closed,North-West,KADUNA,WebForm,Operator,Victor,251.62,82.0,Critical,fail,fail,week 51
WetinLas,2020-12-08 08:01:26,2020-12-08 08:02:45,2020-12-08 13:32:22,Customers End,Boye,2020-12-08 18:46:44,Completed,Closed,South-West,OGUN,Chatbot,Operator,Wale,329.62,79.0,Critical,fail,fail,week 50
ShopLite,2020-12-25 10:53:04,2020-12-25 10:56:27,2020-12-25 15:37:11,Line damage,Sherifat,2020-12-25 20:09:56,Completed,Closed,North-Central,NASARAWA,Email,Operator,Victor,280.73,203.0,Critical,fail,fail,week 52
BetLife,2020-12-19 15:35:29,2020-12-19 15:43:47,2020-12-19 21:03:55,Customers End,Kingsley,2020-12-20 01:56:20,Completed,Closed,North-Central,NASARAWA,WebForm,Operator,Kerry,320.13,498.0,Critical,fail,fail,week 51
Wazpper,2020-12-20 15:53:41,2020-12-20 15:54:58,2020-12-20 20:29:11,Uknown,Sherifat,2020-12-21 00:52:59,Completed,Closed,North-Central,FCT ABUJA,WebForm,Operator,Victor,274.22,77.0,Critical,fail,fail,week 51
Pisprosoft,2020-12-02 15:22:21,2020-12-02 15:29:43,2020-12-02 21:06:25,Line damage,Atiku,2020-12-03 02:30:13,Completed,Closed,North-Central,NASARAWA,Social Media,Operator,Victor,336.7,442.0,Critical,fail,fail,week 49
Nabett,2020-12-03 10:21:07,2020-12-03 10:29:23,2020-12-03 14:42:33,Customers End,Segun,2020-12-03 18:01:12,Completed,Closed,North-West,KEBBI,Email,Operator,Seun,253.17,496.0,Critical,fail,fail,week 49
Jiji,2020-12-20 15:06:17,2020-12-20 15:11:51,2020-12-20 18:21:07,Customers End,Jennifer,2020-12-20 23:44:51,Completed,Closed,North-Central,NASARAWA,Email,Operator,Kerry,189.27,334.0,Critical,fail,fail,week 51
Union,2020-12-16 08:30:31,2020-12-16 08:34:43,2020-12-16 14:20:24,Customers End,Kingsley,2020-12-16 19:54:00,Completed,Closed,South-South,BAYELSA,WebForm,Operator,Kerry,345.68,252.0,Critical,fail,fail,week 51
Allied,2020-12-22 10:37:43,2020-12-22 10:39:25,2020-12-22 14:05:36,Customers End,John,2020-12-22 19:44:18,Completed,Closed,South-South,EDO,Email,Operator,Victor,206.18,102.0,Critical,fail,fail,week 52
BetSan,2020-12-20 11:30:10,2020-12-20 11:34:39,2020-12-20 15:49:22,Customers End,Tunde,2020-12-20 20:30:11,Completed,Closed,North-East,BORNO,Phone Call,Operator,Victor,254.72,269.0,Critical,fail,fail,week 51
Allied,2020-12-09 15:29:27,2020-12-09 15:32:43,2020-12-09 21:11:02,Uknown,Atiku,2020-12-10 02:37:20,Completed,Closed,South-South,RIVERS,USSD,Operator,Victor,338.32,196.0,Critical,fail,fail,week 50
BetSan,2020-12-07 09:35:57,2020-12-07 09:43:45,2020-12-07 13:58:28,Line damage,Jonathan,2020-12-07 19:24:15,Completed,Closed,South-South,ANAMBRA,Phone Call,Operator,Kerry,254.72,468.0,Critical,fail,fail,week 50
Spreadweb,2020-12-18 13:50:22,2020-12-18 13:58:41,2020-12-18 19:11:21,Line damage,Bola,2020-12-18 22:58:03,Completed,Closed,South-South,ANAMBRA,Chatbot,Operator,Victor,312.67,499.0,Critical,fail,fail,week 51
BetSan,2020-12-08 09:26:42,2020-12-08 09:34:08,2020-12-08 14:09:39,Customers End,Amelia,2020-12-08 19:37:15,Completed,Closed,North-East,BORNO,Email,Operator,Kerry,275.52,446.0,Critical,fail,fail,week 50
Berger,2020-12-10 14:35:03,2020-12-10 14:44:27,2020-12-10 18:55:08,Support network failures,Bukky,2020-12-10 23:22:31,Completed,Closed,South-South,CROSS RIVER,Phone Call,Operator,Wale,250.68,564.0,Critical,fail,fail,week 50
BetBoss,2020-12-06 11:13:16,2020-12-06 11:15:58,2020-12-06 15:45:23,Customers End,Brenda,2020-12-06 20:38:13,Completed,Closed,South-South,ANAMBRA,WebForm,Operator,Kerry,269.42,162.0,Critical,fail,fail,week 49
International,2020-12-04 14:28:42,2020-12-04 14:31:19,2020-12-04 19:07:43,Customers End,Sekina,2020-12-04 22:32:13,Completed,Closed,North-Central,KOGI,Phone Call,Operator,Victor,276.4,157.0,Critical,fail,fail,week 49
Goodies,2020-12-03 15:05:06,2020-12-03 15:14:40,2020-12-03 20:57:12,Line damage,John,2020-12-04 02:21:54,Completed,Closed,North-West,KANO,Phone Call,Operator,Victor,342.53,574.0,Critical,fail,fail,week 49
International,2020-12-24 11:22:24,2020-12-24 11:23:56,2020-12-24 14:55:14,Customers End,Paul,2025-11-16 09:23:19,Active,Open,North-Central,KWARA,Phone Call,Operator,Seun,211.3,92.0,Critical,fail,fail,week 52
ROCAD,2020-12-21 13:58:16,2020-12-21 14:03:38,2020-12-21 17:33:22,Uknown,Jennifer,2020-12-21 22:47:02,Completed,Closed,North-East,GOMBE,USSD,Operator,Kerry,209.73,322.0,Critical,fail,fail,week 52
Jacobs,2020-12-26 10:34:57,2020-12-26 10:41:09,2020-12-26 13:56:11,Customers End,Sherifat,2020-12-26 17:36:27,Completed,Closed,South-East,IMO,Email,Operator,Victor,195.03,372.0,Critical,fail,fail,week 52
Jiji,2020-12-20 10:26:27,2020-12-20 10:27:37,2020-12-20 14:32:54,Customers End,Boye,2020-12-20 19:52:12,Completed,Closed,South-West,ONDO,Phone Call,Operator,Wale,245.28,70.0,Critical,fail,fail,week 51
Ultimate,2020-12-24 13:49:46,2020-12-24 13:51:59,2020-12-24 19:28:45,Customers End,Amelia,2025-11-16 09:23:19,Active,Open,North-West,KADUNA,Email,Operator,Kerry,336.77,133.0,Critical,fail,fail,week 52
TwinsDeck,2020-12-19 08:40:42,2020-12-19 08:41:18,2020-12-19 14:11:39,Customers End,Kingsley,2020-12-19 18:41:31,Completed,Closed,South-South,RIVERS,WebForm,Operator,Kerry,330.35,36.0,Critical,fail,fail,week 51
Spreadweb,2020-12-18 14:00:44,2020-12-18 14:11:16,2020-12-18 19:46:03,Customers End,Kingsley,2020-12-18 23:36:44,Completed,Closed,North-Central,KWARA,Phone Call,Operator,Kerry,334.78,632.0,Critical,fail,fail,week 51
Jacobs,2020-12-22 12:18:20,2020-12-22 12:18:57,2020-12-22 16:46:31,Line damage,Segun,2020-12-22 22:31:07,Completed,Closed,South-West,OYO,Phone Call,Operator,Seun,267.57,37.0,Critical,fail,fail,week 52
Denna,2020-12-04 13:24:59,2020-12-04 13:29:37,2020-12-04 17:47:19,Customers End,Jonathan,2020-12-04 23:31:49,Completed,Closed,South-South,DELTA,Chatbot,Operator,Kerry,257.7,278.0,Critical,fail,fail,week 49
Sterling,2020-12-07 14:24:07,2020-12-07 14:26:48,2020-12-07 19:32:31,Line damage,John,2020-12-08 01:12:44,Completed,Closed,South-South,DELTA,Social Media,Operator,Victor,305.72,161.0,Critical,fail,fail,week 50
Jacobs,2020-12-16 15:54:12,2020-12-16 16:02:31,2020-12-16 19:43:01,Customers End,Habeeb,2020-12-17 00:22:32,Completed,Closed,North-Central,KOGI,USSD,Operator,Victor,220.5,499.0,Critical,fail,fail,week 51
International,2020-12-27 14:42:32,2020-12-27 14:52:04,2020-12-27 17:52:51,Routine Service,Tunde,2020-12-27 21:08:34,Completed,Closed,South-East,ENUGU,USSD,Operator,Victor,180.78,572.0,Critical,fail,fail,week 52
Lemway,2020-12-02 13:58:33,2020-12-02 14:07:41,2020-12-02 19:27:28,Uknown,Goodluck,2020-12-02 22:43:00,Completed,Closed,North-East,YOBE,Phone Call,Operator,Kerry,319.78,548.0,Critical,fail,fail,week 49
BetSan,2020-12-11 15:12:15,2020-12-11 15:12:51,2020-12-11 20:31:59,Customers End,John,2020-12-12 00:02:24,Completed,Closed,South-South,ANAMBRA,Chatbot,Operator,Victor,319.13,36.0,Critical,fail,fail,week 50
Chanrai's,2020-12-05 13:24:20,2020-12-05 13:34:33,2020-12-05 18:46:50,Customers End,Tunde,2020-12-05 22:11:23,Completed,Closed,South-West,EKITI,WebForm,Operator,Victor,312.28,613.0,Critical,fail,fail,week 49
Transnational,2020-12-04 13:53:44,2020-12-04 14:02:14,2020-12-04 18:09:38,Customers End,Sheg,2025-11-16 09:23:19,Active,Open,South-East,IMO,Chatbot,Operator,Seun,247.4,510.0,Critical,fail,fail,week 49
Transnational,2020-12-03 14:03:10,2020-12-03 14:05:52,2020-12-03 18:46:39,Customers End,Vitus,2020-12-04 00:01:32,Completed,Closed,South-East,ENUGU,WebForm,Operator,Seun,280.78,162.0,Critical,fail,fail,week 49
Jacobs,2020-12-25 15:44:31,2020-12-25 15:47:13,2020-12-25 19:32:57,Customers End,Popoola,2020-12-25 23:46:21,Completed,Closed,South-South,RIVERS,WebForm,Operator,Seun,225.73,162.0,Critical,fail,fail,week 52
Shell,2020-12-02 12:53:07,2020-12-02 12:56:53,2020-12-02 17:04:32,hardware failure,Atiku,2020-12-02 21:34:06,Completed,Closed,South-East,IMO,Phone Call,Operator,Victor,247.65,226.0,Critical,fail,fail,week 49
Wemathon,2020-12-21 13:21:43,2020-12-21 13:24:28,2020-12-21 16:49:37,Line damage,Jonathan,2025-11-16 09:23:19,Active,Open,South-West,LAGOS,USSD,Operator,Kerry,205.15,165.0,Critical,fail,fail,week 52
Transnational,2020-12-01 13:49:29,2020-12-01 13:59:52,2020-12-01 19:25:22,Line damage,Brenda,2020-12-02 01:09:06,Completed,Closed,South-West,ONDO,Social Media,Operator,Kerry,325.5,623.0,Critical,fail,fail,week 49
CCD,2020-12-26 14:44:04,2020-12-26 14:44:19,2020-12-26 18:18:34,Customers End,John,2020-12-26 23:59:19,Completed,Closed,North-West,KEBBI,Chatbot,Operator,Victor,214.25,15.0,Critical,pass,fail,week 52
Transnational,2020-12-07 12:48:53,2020-12-07 12:55:03,2020-12-07 17:03:40,Uknown,Sherifat,2020-12-07 20:48:14,Completed,Closed,South-West,OSUN,WebForm,Operator,Victor,248.62,370.0,Critical,fail,fail,week 50
Alumaco,2020-12-08 13:25:33,2020-12-08 13:34:15,2020-12-08 17:44:29,Customers End,Tunde,2020-12-08 23:25:42,Completed,Closed,South-South,DELTA,Email,Operator,Victor,250.23,522.0,Critical,fail,fail,week 50
Nabett,2020-12-08 13:03:35,2020-12-08 13:13:09,2020-12-08 17:16:12,Uknown,John,2020-12-08 22:57:02,Completed,Closed,South-West,LAGOS,Social Media,Operator,Victor,243.05,574.0,Critical,fail,fail,week 50
Dan,2020-12-27 14:16:25,2020-12-27 14:24:13,2020-12-27 19:35:17,Line damage,Goodluck,2020-12-28 01:18:50,Completed,Closed,South-West,OYO,USSD,Operator,Kerry,311.07,468.0,Critical,fail,fail,week 52
SPARD,2020-12-26 08:45:05,2020-12-26 08:45:49,2020-12-26 12:59:01,Customers End,Vitus,2020-12-26 17:46:29,Completed,Closed,North-West,KANO,Chatbot,Operator,Seun,253.2,44.0,Critical,fail,fail,week 52
WinBen,2020-12-09 12:58:58,2020-12-09 12:59:15,2020-12-09 15:59:17,Customers End,Kola,2020-12-09 21:23:05,Completed,Closed,North-Central,NIGER,Chatbot,Operator,Wale,180.03,17.0,Critical,fail,fail,week 50
ShopLite,2020-12-26 09:17:30,2020-12-26 09:25:15,2020-12-26 14:10:03,Customers End,Sekina,2020-12-26 19:27:17,Completed,Closed,South-South,DELTA,Chatbot,Operator,Victor,284.8,465.0,Critical,fail,fail,week 52
Jumlaa,2020-12-12 09:44:24,2020-12-12 09:55:04,2020-12-12 12:58:41,Routine Service,Bola,2020-12-12 17:47:56,Completed,Closed,South-South,ANAMBRA,Chatbot,Operator,Victor,183.62,640.0,Critical,fail,fail,week 50
International,2020-12-26 14:52:48,2020-12-26 14:59:09,2020-12-26 20:22:39,Line damage,Bola,2020-12-27 00:43:02,Completed,Closed,South-West,OGUN,Email,Operator,Victor,323.5,381.0,Critical,fail,fail,week 52
Union,2020-12-24 15:51:26,2020-12-24 15:54:58,2020-12-24 21:12:38,Customers End,Sekina,2020-12-25 00:34:21,Completed,Closed,South-South,DELTA,Social Media,Operator,Victor,317.67,212.0,Critical,fail,fail,week 52
Lemway,2020-12-07 12:09:11,2020-12-07 12:17:55,2020-12-07 17:27:14,Router Failure,Habeeb,2020-12-07 22:07:55,Completed,Closed,North-West,SOKOTO,USSD,Operator,Victor,309.32,524.0,Critical,fail,fail,week 50
Alumaco,2020-12-22 15:43:15,2020-12-22 15:49:34,2020-12-22 19:06:53,Uknown,Tunde,2020-12-22 23:44:15,Completed,Closed,South-South,RIVERS,Phone Call,Operator,Victor,197.32,379.0,Critical,fail,fail,week 52
TwinsDeck,2020-12-07 14:28:55,2020-12-07 14:37:26,2020-12-07 18:14:38,Customers End,Sherifat,2020-12-07 21:41:32,Completed,Closed,South-South,ANAMBRA,WebForm,Operator,Victor,217.2,511.0,Critical,fail,fail,week 50
Transnational,2020-12-11 10:21:40,2020-12-11 10:28:26,2020-12-11 15:56:58,Customers End,Atiku,2020-12-11 20:50:14,Completed,Closed,South-South,RIVERS,Chatbot,Operator,Victor,328.53,406.0,Critical,fail,fail,week 50
Tranos,2020-12-19 09:41:53,2020-12-19 09:44:09,2020-12-19 14:29:40,Customers End,Sola,2020-12-19 17:59:17,Completed,Closed,North-Central,PLATEAU,Social Media,Operator,Wale,285.52,136.0,Critical,fail,fail,week 51
BetSan,2020-12-05 09:26:45,2020-12-05 09:33:17,2020-12-05 13:09:05,Uknown,Brenda,2020-12-05 18:44:24,Completed,Closed,North-East,ADAMAWA,Chatbot,Operator,Kerry,215.8,392.0,Critical,fail,fail,week 49
Alumaco,2020-12-13 08:15:04,2020-12-13 08:15:31,2020-12-13 11:19:06,Customers End,Kachi,2025-11-16 09:23:19,Active,Open,North-West,KATSINA,Phone Call,Operator,Seun,183.58,27.0,Critical,fail,fail,week 50
Goodies,2020-12-17 14:21:17,2020-12-17 14:25:46,2020-12-17 19:08:23,Line damage,Sekina,2025-11-16 09:23:19,Active,Open,South-East,ENUGU,Social Media,Operator,Victor,282.62,269.0,Critical,fail,fail,week 51
Transnational,2020-12-03 09:59:57,2020-12-03 10:03:28,2020-12-03 13:07:40,Customers End,Kingsley,2020-12-03 18:24:12,Completed,Closed,North-Central,BENUE,Chatbot,Operator,Kerry,184.2,211.0,Critical,fail,fail,week 49
Transnational,2020-12-23 14:46:59,2020-12-23 14:47:44,2020-12-23 18:14:10,Customers End,Mary,2020-12-23 23:32:56,Completed,Closed,South-East,ENUGU,Email,Operator,Wale,206.43,45.0,Critical,fail,fail,week 52
CCD,2020-12-14 12:03:20,2020-12-14 12:09:50,2020-12-14 16:49:32,Customers End,Sekina,2020-12-14 21:18:48,Completed,Closed,South-East,IMO,Social Media,Operator,Victor,279.7,390.0,Critical,fail,fail,week 51
BetSan,2020-12-20 15:05:26,2020-12-20 15:14:49,2020-12-20 18:49:56,Customers End,Kachi,2020-12-20 22:12:52,Completed,Closed,North-Central,KWARA,WebForm,Operator,Seun,215.12,563.0,Critical,fail,fail,week 51
Jacobs,2020-12-12 14:18:07,2020-12-12 14:27:43,2020-12-12 18:59:16,Customers End,Tunde,2020-12-13 00:20:44,Completed,Closed,South-South,DELTA,Phone Call,Operator,Victor,271.55,576.0,Critical,fail,fail,week 50
Spreadweb,2020-12-07 10:18:12,2020-12-07 10:28:31,2020-12-07 13:43:51,Customers End,Sekina,2020-12-07 18:14:10,Completed,Closed,South-South,DELTA,Chatbot,Operator,Victor,195.33,619.0,Critical,fail,fail,week 50
SupaTram,2020-12-01 09:36:59,2020-12-01 09:39:13,2020-12-01 14:43:54,Customers End,Brenda,2020-12-01 20:12:29,Completed,Closed,South-East,ENUGU,WebForm,Operator,Kerry,304.68,134.0,Critical,fail,fail,week 49
Olando,2020-12-20 14:53:10,2020-12-20 15:00:28,2020-12-20 18:25:56,Customers End,Jennifer,2020-12-20 22:17:28,Completed,Closed,South-East,ENUGU,Social Media,Operator,Kerry,205.47,438.0,Critical,fail,fail,week 51
Lemway,2020-12-08 14:18:03,2020-12-08 14:28:50,2020-12-08 19:48:28,Customers End,Sheg,2020-12-08 23:33:58,Completed,Closed,South-East,IMO,Chatbot,Operator,Seun,319.63,647.0,Critical,fail,fail,week 50
